"Monsterstack ▸ 004 Monsterstack / 50,000点スタートのビッグスタックトーナメントが…",CAJcRlRs2__monsterstack-004,テキスト,Monsterstack
Monsterstack ▸ 005 トーナメント詳細 / SUMMARY,CAJcRlRs2__monsterstack-005,テキスト,Monsterstack
Monsterstack ▸ 006 トーナメント詳細 / トーナメント詳細,CAJcRlRs2__monsterstack-006,テキスト,Monsterstack
Monsterstack ▸ 007 トーナメント詳細 / 開始時刻,CAJcRlRs2__monsterstack-007,テキスト,Monsterstack
Monsterstack ▸ 008 トーナメント詳細 / 15:20,CAJcRlRs2__monsterstack-008,テキスト,Monsterstack
Monsterstack ▸ 009 トーナメント詳細 / レジストレーション締切,CAJcRlRs2__monsterstack-009,テキスト,Monsterstack
Monsterstack ▸ 010 トーナメント詳細 / 19:00 ごろ,CAJcRlRs2__monsterstack-010,テキスト,Monsterstack
Monsterstack ▸ 011 トーナメント詳細 / ゲーム,CAJcRlRs2__monsterstack-011,テキスト,Monsterstack
Monsterstack ▸ 012 トーナメント詳細 / ノーリミット／テキサスホールデム,CAJcRlRs2__monsterstack-012,テキスト,Monsterstack
Monsterstack ▸ 013 トーナメント詳細 / 参加費,CAJcRlRs2__monsterstack-013,テキスト,Monsterstack
"Monsterstack ▸ 014 トーナメント詳細 / ¥6,000",CAJcRlRs2__monsterstack-014,テキスト,Monsterstack
Monsterstack ▸ 015 トーナメント詳細 / スタック,CAJcRlRs2__monsterstack-015,テキスト,Monsterstack
"Monsterstack ▸ 016 トーナメント詳細 / 50,000点",CAJcRlRs2__monsterstack-016,テキスト,Monsterstack
Monsterstack ▸ 017 ブラインドストラクチャー / STRUCTURE,CAJcRlRs2__monsterstack-017,テキスト,Monsterstack
Monsterstack ▸ 018 ブラインドストラクチャー / ブラインドストラクチャー,CAJcRlRs2__monsterstack-018,テキスト,Monsterstack
Monsterstack ▸ 019 ブラインドストラクチャー / ストラクチャー表（Lv.1-3）,CAJcRlRs2__monsterstack-019,テキスト,Monsterstack
Monsterstack ▸ 020 ブラインドストラクチャー / Lv.,CAJcRlRs2__monsterstack-020,テキスト,Monsterstack
Monsterstack ▸ 021 ブラインドストラクチャー / BB Ante,CAJcRlRs2__monsterstack-021,テキスト,Monsterstack
Monsterstack ▸ 022 ブラインドストラクチャー / Blinds,CAJcRlRs2__monsterstack-022,テキスト,Monsterstack
Monsterstack ▸ 023 ブラインドストラクチャー / Duration,CAJcRlRs2__monsterstack-023,テキスト,Monsterstack
Monsterstack ▸ 024 ブラインドストラクチャー / Time Table,CAJcRlRs2__monsterstack-024,テキスト,Monsterstack
Monsterstack ▸ 025 ブラインドストラクチャー / 200,CAJcRlRs2__monsterstack-025,テキスト,Monsterstack
Monsterstack ▸ 026 ブラインドストラクチャー / 100 - 200,CAJcRlRs2__monsterstack-026,テキスト,Monsterstack
Monsterstack ▸ 027 ブラインドストラクチャー / 0:20,CAJcRlRs2__monsterstack-027,テキスト,Monsterstack
Monsterstack ▸ 028 ブラインドストラクチャー / 15:20 - 15:40,CAJcRlRs2__monsterstack-028,テキスト,Monsterstack
Monsterstack ▸ 029 ブラインドストラクチャー / 300,CAJcRlRs2__monsterstack-029,テキスト,Monsterstack
Monsterstack ▸ 030 ブラインドストラクチャー / 200 - 300,CAJcRlRs2__monsterstack-030,テキスト,Monsterstack
Monsterstack ▸ 031 ブラインドストラクチャー / 0:20,CAJcRlRs2__monsterstack-031,テキスト,Monsterstack
Monsterstack ▸ 032 ブラインドストラクチャー / 15:40 - 16:00,CAJcRlRs2__monsterstack-032,テキスト,Monsterstack
Monsterstack ▸ 033 ブラインドストラクチャー / 400,CAJcRlRs2__monsterstack-033,テキスト,Monsterstack
Monsterstack ▸ 034 ブラインドストラクチャー / 200 - 400,CAJcRlRs2__monsterstack-034,テキスト,Monsterstack
Monsterstack ▸ 035 ブラインドストラクチャー / 0:20,CAJcRlRs2__monsterstack-035,テキスト,Monsterstack
Monsterstack ▸ 036 ブラインドストラクチャー / 16:00 - 16:20,CAJcRlRs2__monsterstack-036,テキスト,Monsterstack
Monsterstack ▸ 037 ブラインドストラクチャー / ※ Lv.4 以降のストラクチャーは当日のストラクチ…,CAJcRlRs2__monsterstack-037,テキスト,Monsterstack
Monsterstack ▸ 038 プライズ（エントリー数別） / PRIZE,CAJcRlRs2__monsterstack-038,テキスト,Monsterstack
Monsterstack ▸ 039 プライズ（エントリー数別） / プライズ（エントリー数別）,CAJcRlRs2__monsterstack-039,テキスト,Monsterstack
Monsterstack ▸ 040 プライズ（エントリー数別） / エントリー数に応じてプライズ額・入賞人数が変動します…,CAJcRlRs2__monsterstack-040,テキスト,Monsterstack
Monsterstack ▸ 041 レギュレーション / REGULATION,CAJcRlRs2__monsterstack-041,テキスト,Monsterstack
Monsterstack ▸ 042 レギュレーション / レギュレーション,CAJcRlRs2__monsterstack-042,テキスト,Monsterstack
Monsterstack ▸ 043 レギュレーション / 本トーナメントはTDAルール2024に準拠して開催さ…,CAJcRlRs2__monsterstack-043,テキスト,Monsterstack
Monsterstack ▸ 044 レギュレーション / 本トーナメントにおける最終判断はTDに委ねられます。,CAJcRlRs2__monsterstack-044,テキスト,Monsterstack
Monsterstack ▸ 045 レギュレーション / 本トーナメントへの参加及びプライズの授与には”Pok…,CAJcRlRs2__monsterstack-045,テキスト,Monsterstack
Monsterstack ▸ 046 レギュレーション / 本トーナメントのプライズは営業終了時の付与となり、翌…,CAJcRlRs2__monsterstack-046,テキスト,Monsterstack
Monsterstack ▸ 047 レギュレーション / ストラクチャーはTDの権限で予告なく変更される場合が…,CAJcRlRs2__monsterstack-047,テキスト,Monsterstack
Monsterstack ▸ 048 レギュレーション / シートリドローはファイナルテーブルスタート時、及びT…,CAJcRlRs2__monsterstack-048,テキスト,Monsterstack
Monsterstack ▸ 049 Monsterstack / ../../assets/img/pages/img_30_6cd95908.w…,CAJcRlRs2__monsterstack-049,画像,Monsterstack
shot clock ▸ 001 shot clock / HOUSE TOURNAMENT,CAJcRlRs2__shotclock-001,テキスト,shot clock
shot clock ▸ 002 shot clock / shot clock,CAJcRlRs2__shotclock-002,テキスト,shot clock
shot clock ▸ 003 shot clock / 【Cランク】トーナメント,CAJcRlRs2__shotclock-003,テキスト,shot clock
shot clock ▸ 004 shot clock / ショットクロック方式を採用したトーナメントです。,CAJcRlRs2__shotclock-004,テキスト,shot clock
shot clock ▸ 005 shot clock / プレイヤーのアクション時間が制限されるため、スムーズ…,CAJcRlRs2__shotclock-005,テキスト,shot clock
shot clock ▸ 006 shot clock / 各ストリートのアクション時に、5秒経過した後に 30…,CAJcRlRs2__shotclock-006,テキスト,shot clock
shot clock ▸ 007 shot clock / 30秒が経過した際にアクションが完了しなかった場合は…,CAJcRlRs2__shotclock-007,テキスト,shot clock
shot clock ▸ 008 shot clock / タイムバンクカードを所持していない場合は、他プレイヤ…,CAJcRlRs2__shotclock-008,テキスト,shot clock
shot clock ▸ 009 shot clock / タイムバンクカードはエントリー時に各プレイヤーに 2…,CAJcRlRs2__shotclock-009,テキスト,shot clock
shot clock ▸ 010 shot clock / シートアウトしたプレイヤーがタイムバンクカードを1枚…,CAJcRlRs2__shotclock-010,テキスト,shot clock
shot clock ▸ 011 shot clock / また、プレイヤーからのクロック要求は認めないものとし…,CAJcRlRs2__shotclock-011,テキスト,shot clock
shot clock ▸ 012 トーナメント詳細 / SUMMARY,CAJcRlRs2__shotclock-012,テキスト,shot clock
shot clock ▸ 013 トーナメント詳細 / トーナメント詳細,CAJcRlRs2__shotclock-013,テキスト,shot clock
shot clock ▸ 014 トーナメント詳細 / 開始時刻,CAJcRlRs2__shotclock-014,テキスト,shot clock
shot clock ▸ 015 トーナメント詳細 / 18:45,CAJcRlRs2__shotclock-015,テキスト,shot clock
shot clock ▸ 016 トーナメント詳細 / レジストレーション締切,CAJcRlRs2__shotclock-016,テキスト,shot clock
shot clock ▸ 017 トーナメント詳細 / 20:40 ごろ,CAJcRlRs2__shotclock-017,テキスト,shot clock
shot clock ▸ 018 トーナメント詳細 / ゲーム,CAJcRlRs2__shotclock-018,テキスト,shot clock
shot clock ▸ 019 トーナメント詳細 / ノーリミット／テキサスホールデム,CAJcRlRs2__shotclock-019,テキスト,shot clock
shot clock ▸ 020 トーナメント詳細 / 参加費,CAJcRlRs2__shotclock-020,テキスト,shot clock
"shot clock ▸ 021 トーナメント詳細 / ¥2,000",CAJcRlRs2__shotclock-021,テキスト,shot clock
shot clock ▸ 022 トーナメント詳細 / スタック,CAJcRlRs2__shotclock-022,テキスト,shot clock
"shot clock ▸ 023 トーナメント詳細 / 20,000点",CAJcRlRs2__shotclock-023,テキスト,shot clock
shot clock ▸ 024 ブラインドストラクチャー / STRUCTURE,CAJcRlRs2__shotclock-024,テキスト,shot clock
shot clock ▸ 025 ブラインドストラクチャー / ブラインドストラクチャー,CAJcRlRs2__shotclock-025,テキスト,shot clock
shot clock ▸ 026 ブラインドストラクチャー / ストラクチャー表（全レベル）,CAJcRlRs2__shotclock-026,テキスト,shot clock
shot clock ▸ 027 ブラインドストラクチャー / Lv.,CAJcRlRs2__shotclock-027,テキスト,shot clock
shot clock ▸ 028 ブラインドストラクチャー / BB Ante,CAJcRlRs2__shotclock-028,テキスト,shot clock
shot clock ▸ 029 ブラインドストラクチャー / Blinds,CAJcRlRs2__shotclock-029,テキスト,shot clock
shot clock ▸ 030 ブラインドストラクチャー / Duration,CAJcRlRs2__shotclock-030,テキスト,shot clock
shot clock ▸ 031 ブラインドストラクチャー / Time Table,CAJcRlRs2__shotclock-031,テキスト,shot clock
shot clock ▸ 032 ブラインドストラクチャー / 200,CAJcRlRs2__shotclock-032,テキスト,shot clock
shot clock ▸ 033 ブラインドストラクチャー / 100 - 200,CAJcRlRs2__shotclock-033,テキスト,shot clock
shot clock ▸ 034 ブラインドストラクチャー / 0:15,CAJcRlRs2__shotclock-034,テキスト,shot clock
shot clock ▸ 035 ブラインドストラクチャー / 18:45 - 19:00,CAJcRlRs2__shotclock-035,テキスト,shot clock
shot clock ▸ 036 ブラインドストラクチャー / 300,CAJcRlRs2__shotclock-036,テキスト,shot clock
shot clock ▸ 037 ブラインドストラクチャー / 200 - 300,CAJcRlRs2__shotclock-037,テキスト,shot clock
shot clock ▸ 038 ブラインドストラクチャー / 0:15,CAJcRlRs2__shotclock-038,テキスト,shot clock
shot clock ▸ 039 ブラインドストラクチャー / 19:00 - 19:15,CAJcRlRs2__shotclock-039,テキスト,shot clock
shot clock ▸ 040 ブラインドストラクチャー / 400,CAJcRlRs2__shotclock-040,テキスト,shot clock
shot clock ▸ 041 ブラインドストラクチャー / 200 - 400,CAJcRlRs2__shotclock-041,テキスト,shot clock
shot clock ▸ 042 ブラインドストラクチャー / 0:15,CAJcRlRs2__shotclock-042,テキスト,shot clock
shot clock ▸ 043 ブラインドストラクチャー / 19:15 - 19:30,CAJcRlRs2__shotclock-043,テキスト,shot clock
shot clock ▸ 044 ブラインドストラクチャー / 500,CAJcRlRs2__shotclock-044,テキスト,shot clock
shot clock ▸ 045 ブラインドストラクチャー / 300 - 500,CAJcRlRs2__shotclock-045,テキスト,shot clock
shot clock ▸ 046 ブラインドストラクチャー / 0:15,CAJcRlRs2__shotclock-046,テキスト,shot clock
shot clock ▸ 047 ブラインドストラクチャー / 19:30 - 19:45,CAJcRlRs2__shotclock-047,テキスト,shot clock
shot clock ▸ 048 ブラインドストラクチャー / 600,CAJcRlRs2__shotclock-048,テキスト,shot clock
shot clock ▸ 049 ブラインドストラクチャー / 300 - 600,CAJcRlRs2__shotclock-049,テキスト,shot clock
shot clock ▸ 050 ブラインドストラクチャー / 0:15,CAJcRlRs2__shotclock-050,テキスト,shot clock
shot clock ▸ 051 ブラインドストラクチャー / 19:45 - 20:00,CAJcRlRs2__shotclock-051,テキスト,shot clock
shot clock ▸ 052 ブラインドストラクチャー / 800,CAJcRlRs2__shotclock-052,テキスト,shot clock
shot clock ▸ 053 ブラインドストラクチャー / 400 - 800,CAJcRlRs2__shotclock-053,テキスト,shot clock
shot clock ▸ 054 ブラインドストラクチャー / 0:15,CAJcRlRs2__shotclock-054,テキスト,shot clock
shot clock ▸ 055 ブラインドストラクチャー / 20:00 - 20:15,CAJcRlRs2__shotclock-055,テキスト,shot clock
"shot clock ▸ 056 ブラインドストラクチャー / 1,000",CAJcRlRs2__shotclock-056,テキスト,shot clock
"shot clock ▸ 057 ブラインドストラクチャー / 500 - 1,000",CAJcRlRs2__shotclock-057,テキスト,shot clock
shot clock ▸ 058 ブラインドストラクチャー / 0:15,CAJcRlRs2__shotclock-058,テキスト,shot clock
shot clock ▸ 059 ブラインドストラクチャー / 20:15 - 20:30,CAJcRlRs2__shotclock-059,テキスト,shot clock
shot clock ▸ 060 ブラインドストラクチャー / Break & Registration Close…,CAJcRlRs2__shotclock-060,テキスト,shot clock
"shot clock ▸ 061 ブラインドストラクチャー / 1,200",CAJcRlRs2__shotclock-061,テキスト,shot clock
"shot clock ▸ 062 ブラインドストラクチャー / 600 - 1,200",CAJcRlRs2__shotclock-062,テキスト,shot clock
shot clock ▸ 063 ブラインドストラクチャー / 0:10,CAJcRlRs2__shotclock-063,テキスト,shot clock
shot clock ▸ 064 ブラインドストラクチャー / 20:40 - 20:50,CAJcRlRs2__shotclock-064,テキスト,shot clock
"shot clock ▸ 065 ブラインドストラクチャー / 1,500",CAJcRlRs2__shotclock-065,テキスト,shot clock
"shot clock ▸ 066 ブラインドストラクチャー / 1,000 - 1,500",CAJcRlRs2__shotclock-066,テキスト,shot clock
shot clock ▸ 067 ブラインドストラクチャー / 0:10,CAJcRlRs2__shotclock-067,テキスト,shot clock
shot clock ▸ 068 ブラインドストラクチャー / 20:50 - 21:00,CAJcRlRs2__shotclock-068,テキスト,shot clock
shot clock ▸ 069 ブラインドストラクチャー / 10,CAJcRlRs2__shotclock-069,テキスト,shot clock
"shot clock ▸ 070 ブラインドストラクチャー / 2,000",CAJcRlRs2__shotclock-070,テキスト,shot clock
"shot clock ▸ 071 ブラインドストラクチャー / 1,000 - 2,000",CAJcRlRs2__shotclock-071,テキスト,shot clock
shot clock ▸ 072 ブラインドストラクチャー / 0:10,CAJcRlRs2__shotclock-072,テキスト,shot clock
shot clock ▸ 073 ブラインドストラクチャー / 21:00 - 21:10,CAJcRlRs2__shotclock-073,テキスト,shot clock
shot clock ▸ 074 ブラインドストラクチャー / 11,CAJcRlRs2__shotclock-074,テキスト,shot clock
"shot clock ▸ 075 ブラインドストラクチャー / 2,500",CAJcRlRs2__shotclock-075,テキスト,shot clock
"shot clock ▸ 076 ブラインドストラクチャー / 1,000 - 2,500",CAJcRlRs2__shotclock-076,テキスト,shot clock
shot clock ▸ 077 ブラインドストラクチャー / 0:10,CAJcRlRs2__shotclock-077,テキスト,shot clock
shot clock ▸ 078 ブラインドストラクチャー / 21:10 - 21:20,CAJcRlRs2__shotclock-078,テキスト,shot clock
shot clock ▸ 079 ブラインドストラクチャー / 100 chips Remove,CAJcRlRs2__shotclock-079,テキスト,shot clock
shot clock ▸ 080 ブラインドストラクチャー / 12,CAJcRlRs2__shotclock-080,テキスト,shot clock
"shot clock ▸ 081 ブラインドストラクチャー / 3,000",CAJcRlRs2__shotclock-081,テキスト,shot clock
"shot clock ▸ 082 ブラインドストラクチャー / 1,500 - 3,000",CAJcRlRs2__shotclock-082,テキスト,shot clock
shot clock ▸ 083 ブラインドストラクチャー / 0:10,CAJcRlRs2__shotclock-083,テキスト,shot clock
shot clock ▸ 084 ブラインドストラクチャー / 21:20 - 21:30,CAJcRlRs2__shotclock-084,テキスト,shot clock
shot clock ▸ 085 ブラインドストラクチャー / 13,CAJcRlRs2__shotclock-085,テキスト,shot clock
"shot clock ▸ 086 ブラインドストラクチャー / 4,000",CAJcRlRs2__shotclock-086,テキスト,shot clock
"shot clock ▸ 087 ブラインドストラクチャー / 2,000 - 4,000",CAJcRlRs2__shotclock-087,テキスト,shot clock
shot clock ▸ 088 ブラインドストラクチャー / 0:10,CAJcRlRs2__shotclock-088,テキスト,shot clock
shot clock ▸ 089 ブラインドストラクチャー / 21:30 - 21:40,CAJcRlRs2__shotclock-089,テキスト,shot clock
shot clock ▸ 090 ブラインドストラクチャー / 14,CAJcRlRs2__shotclock-090,テキスト,shot clock
"shot clock ▸ 091 ブラインドストラクチャー / 5,000",CAJcRlRs2__shotclock-091,テキスト,shot clock
"shot clock ▸ 092 ブラインドストラクチャー / 2,500 - 5,000",CAJcRlRs2__shotclock-092,テキスト,shot clock
shot clock ▸ 093 ブラインドストラクチャー / 0:10,CAJcRlRs2__shotclock-093,テキスト,shot clock
shot clock ▸ 094 ブラインドストラクチャー / 21:40 - 21:50,CAJcRlRs2__shotclock-094,テキスト,shot clock
shot clock ▸ 095 ブラインドストラクチャー / 500 chips Remove,CAJcRlRs2__shotclock-095,テキスト,shot clock
shot clock ▸ 096 ブラインドストラクチャー / 15,CAJcRlRs2__shotclock-096,テキスト,shot clock
"shot clock ▸ 097 ブラインドストラクチャー / 6,000",CAJcRlRs2__shotclock-097,テキスト,shot clock
"shot clock ▸ 098 ブラインドストラクチャー / 3,000 - 6,000",CAJcRlRs2__shotclock-098,テキスト,shot clock
shot clock ▸ 099 ブラインドストラクチャー / 0:10,CAJcRlRs2__shotclock-099,テキスト,shot clock
shot clock ▸ 100 ブラインドストラクチャー / 21:50 - 22:00,CAJcRlRs2__shotclock-100,テキスト,shot clock
shot clock ▸ 101 ブラインドストラクチャー / 16,CAJcRlRs2__shotclock-101,テキスト,shot clock
"shot clock ▸ 102 ブラインドストラクチャー / 8,000",CAJcRlRs2__shotclock-102,テキスト,shot clock
"shot clock ▸ 103 ブラインドストラクチャー / 4,000 - 8,000",CAJcRlRs2__shotclock-103,テキスト,shot clock
shot clock ▸ 104 ブラインドストラクチャー / 0:10,CAJcRlRs2__shotclock-104,テキスト,shot clock
shot clock ▸ 105 ブラインドストラクチャー / 22:00 - 22:10,CAJcRlRs2__shotclock-105,テキスト,shot clock
shot clock ▸ 106 ブラインドストラクチャー / 17,CAJcRlRs2__shotclock-106,テキスト,shot clock
"shot clock ▸ 107 ブラインドストラクチャー / 10,000",CAJcRlRs2__shotclock-107,テキスト,shot clock
"shot clock ▸ 108 ブラインドストラクチャー / 5,000 - 10,000",CAJcRlRs2__shotclock-108,テキスト,shot clock
shot clock ▸ 109 ブラインドストラクチャー / 0:10,CAJcRlRs2__shotclock-109,テキスト,shot clock
shot clock ▸ 110 ブラインドストラクチャー / 22:10 - 22:20,CAJcRlRs2__shotclock-110,テキスト,shot clock
shot clock ▸ 111 ブラインドストラクチャー / 18,CAJcRlRs2__shotclock-111,テキスト,shot clock
"shot clock ▸ 112 ブラインドストラクチャー / 12,000",CAJcRlRs2__shotclock-112,テキスト,shot clock
"shot clock ▸ 113 ブラインドストラクチャー / 6,000 - 12,000",CAJcRlRs2__shotclock-113,テキスト,shot clock
shot clock ▸ 114 ブラインドストラクチャー / 0:10,CAJcRlRs2__shotclock-114,テキスト,shot clock
shot clock ▸ 115 ブラインドストラクチャー / 22:20 - 22:30,CAJcRlRs2__shotclock-115,テキスト,shot clock
shot clock ▸ 116 ブラインドストラクチャー / 19,CAJcRlRs2__shotclock-116,テキスト,shot clock
"shot clock ▸ 117 ブラインドストラクチャー / 15,000",CAJcRlRs2__shotclock-117,テキスト,shot clock
"shot clock ▸ 118 ブラインドストラクチャー / 10,000 - 15,000",CAJcRlRs2__shotclock-118,テキスト,shot clock
shot clock ▸ 119 ブラインドストラクチャー / 0:10,CAJcRlRs2__shotclock-119,テキスト,shot clock
shot clock ▸ 120 ブラインドストラクチャー / 22:30 - 22:40,CAJcRlRs2__shotclock-120,テキスト,shot clock
shot clock ▸ 121 ブラインドストラクチャー / 20,CAJcRlRs2__shotclock-121,テキスト,shot clock
"shot clock ▸ 122 ブラインドストラクチャー / 20,000",CAJcRlRs2__shotclock-122,テキスト,shot clock
"shot clock ▸ 123 ブラインドストラクチャー / 10,000 - 20,000",CAJcRlRs2__shotclock-123,テキスト,shot clock
shot clock ▸ 124 ブラインドストラクチャー / 0:10,CAJcRlRs2__shotclock-124,テキスト,shot clock
shot clock ▸ 125 ブラインドストラクチャー / 22:40 - 22:50,CAJcRlRs2__shotclock-125,テキスト,shot clock
shot clock ▸ 126 ブラインドストラクチャー / 21,CAJcRlRs2__shotclock-126,テキスト,shot clock
"shot clock ▸ 127 ブラインドストラクチャー / 25,000",CAJcRlRs2__shotclock-127,テキスト,shot clock
"shot clock ▸ 128 ブラインドストラクチャー / 15,000 - 25,000",CAJcRlRs2__shotclock-128,テキスト,shot clock
shot clock ▸ 129 ブラインドストラクチャー / 0:10,CAJcRlRs2__shotclock-129,テキスト,shot clock
shot clock ▸ 130 ブラインドストラクチャー / 22:50 - 23:00,CAJcRlRs2__shotclock-130,テキスト,shot clock
shot clock ▸ 131 ブラインドストラクチャー / 22,CAJcRlRs2__shotclock-131,テキスト,shot clock
"shot clock ▸ 132 ブラインドストラクチャー / 30,000",CAJcRlRs2__shotclock-132,テキスト,shot clock
"shot clock ▸ 133 ブラインドストラクチャー / 15,000 - 30,000",CAJcRlRs2__shotclock-133,テキスト,shot clock
shot clock ▸ 134 ブラインドストラクチャー / 0:10,CAJcRlRs2__shotclock-134,テキスト,shot clock
shot clock ▸ 135 ブラインドストラクチャー / 23:00 - 23:10,CAJcRlRs2__shotclock-135,テキスト,shot clock
shot clock ▸ 136 プライズ（エントリー数別） / PRIZE,CAJcRlRs2__shotclock-136,テキスト,shot clock
shot clock ▸ 137 プライズ（エントリー数別） / プライズ（エントリー数別）,CAJcRlRs2__shotclock-137,テキスト,shot clock
shot clock ▸ 138 プライズ（エントリー数別） / エントリー数に応じてプライズ額・入賞人数が変動します…,CAJcRlRs2__shotclock-138,テキスト,shot clock
shot clock ▸ 139 レギュレーション / REGULATION,CAJcRlRs2__shotclock-139,テキスト,shot clock
shot clock ▸ 140 レギュレーション / レギュレーション,CAJcRlRs2__shotclock-140,テキスト,shot clock
shot clock ▸ 141 レギュレーション / 本トーナメントはTDAルール2024に準拠して開催さ…,CAJcRlRs2__shotclock-141,テキスト,shot clock
shot clock ▸ 142 レギュレーション / 本トーナメントにおける最終判断はTDに委ねられます。,CAJcRlRs2__shotclock-142,テキスト,shot clock
shot clock ▸ 143 レギュレーション / 本トーナメントへの参加及びプライズの授与には”Pok…,CAJcRlRs2__shotclock-143,テキスト,shot clock
shot clock ▸ 144 レギュレーション / 本トーナメントのプライズは営業終了時の付与となり、翌…,CAJcRlRs2__shotclock-144,テキスト,shot clock
shot clock ▸ 145 レギュレーション / ストラクチャーはTDの権限で予告なく変更される場合が…,CAJcRlRs2__shotclock-145,テキスト,shot clock
shot clock ▸ 146 レギュレーション / シートリドローはファイナルテーブルスタート時、及びT…,CAJcRlRs2__shotclock-146,テキスト,shot clock
shot clock ▸ 147 shot clock / ../../assets/img/pages/img_32_54688619.w…,CAJcRlRs2__shotclock-147,画像,shot clock
Saturday Spirits ▸ 001 Saturday Spirits / HOUSE TOURNAMENT,CAJcRlRs2__spirits-001,テキスト,Saturday Spirits
Saturday Spirits ▸ 002 Saturday Spirits / Saturday Spirits,CAJcRlRs2__spirits-002,テキスト,Saturday Spirits
Saturday Spirits ▸ 003 Saturday Spirits / 【Bランク】トーナメント,CAJcRlRs2__spirits-003,テキスト,Saturday Spirits
Saturday Spirits ▸ 004 Saturday Spirits / YORIMICHIにRyooona激推しの変則ストラ…,CAJcRlRs2__spirits-004,テキスト,Saturday Spirits
Saturday Spirits ▸ 005 Saturday Spirits / ◎ 勝敗に影響の少ない前半のブラインドを短めに設定し…,CAJcRlRs2__spirits-005,テキスト,Saturday Spirits
Saturday Spirits ▸ 006 Saturday Spirits / 通常よりレイトレジスト締切が早いので、お早めにご参加…,CAJcRlRs2__spirits-006,テキスト,Saturday Spirits
Saturday Spirits ▸ 007 トーナメント詳細 / SUMMARY,CAJcRlRs2__spirits-007,テキスト,Saturday Spirits
Saturday Spirits ▸ 008 トーナメント詳細 / トーナメント詳細,CAJcRlRs2__spirits-008,テキスト,Saturday Spirits
Saturday Spirits ▸ 009 トーナメント詳細 / 開始時刻,CAJcRlRs2__spirits-009,テキスト,Saturday Spirits
Saturday Spirits ▸ 010 トーナメント詳細 / 17:20,CAJcRlRs2__spirits-010,テキスト,Saturday Spirits
Saturday Spirits ▸ 011 トーナメント詳細 / レジストレーション締切,CAJcRlRs2__spirits-011,テキスト,Saturday Spirits
Saturday Spirits ▸ 012 トーナメント詳細 / 19:00 ごろ,CAJcRlRs2__spirits-012,テキスト,Saturday Spirits
Saturday Spirits ▸ 013 トーナメント詳細 / ゲーム,CAJcRlRs2__spirits-013,テキスト,Saturday Spirits
Saturday Spirits ▸ 014 トーナメント詳細 / ノーリミット／テキサスホールデム,CAJcRlRs2__spirits-014,テキスト,Saturday Spirits
Saturday Spirits ▸ 015 トーナメント詳細 / 参加費,CAJcRlRs2__spirits-015,テキスト,Saturday Spirits
"Saturday Spirits ▸ 016 トーナメント詳細 / ¥4,000",CAJcRlRs2__spirits-016,テキスト,Saturday Spirits
Saturday Spirits ▸ 017 トーナメント詳細 / スタック,CAJcRlRs2__spirits-017,テキスト,Saturday Spirits
"Saturday Spirits ▸ 018 トーナメント詳細 / 25,000点",CAJcRlRs2__spirits-018,テキスト,Saturday Spirits
Saturday Spirits ▸ 019 ブラインドストラクチャー / STRUCTURE,CAJcRlRs2__spirits-019,テキスト,Saturday Spirits
Saturday Spirits ▸ 020 ブラインドストラクチャー / ブラインドストラクチャー,CAJcRlRs2__spirits-020,テキスト,Saturday Spirits
Saturday Spirits ▸ 021 ブラインドストラクチャー / ストラクチャー表（Lv.1-3）,CAJcRlRs2__spirits-021,テキスト,Saturday Spirits
Saturday Spirits ▸ 022 ブラインドストラクチャー / Lv.,CAJcRlRs2__spirits-022,テキスト,Saturday Spirits
Saturday Spirits ▸ 023 ブラインドストラクチャー / BB Ante,CAJcRlRs2__spirits-023,テキスト,Saturday Spirits
Saturday Spirits ▸ 024 ブラインドストラクチャー / Blinds,CAJcRlRs2__spirits-024,テキスト,Saturday Spirits
Saturday Spirits ▸ 025 ブラインドストラクチャー / Duration,CAJcRlRs2__spirits-025,テキスト,Saturday Spirits
Saturday Spirits ▸ 026 ブラインドストラクチャー / Time Table,CAJcRlRs2__spirits-026,テキスト,Saturday Spirits
Saturday Spirits ▸ 027 ブラインドストラクチャー / 200,CAJcRlRs2__spirits-027,テキスト,Saturday Spirits
Saturday Spirits ▸ 028 ブラインドストラクチャー / 100 - 200,CAJcRlRs2__spirits-028,テキスト,Saturday Spirits
Saturday Spirits ▸ 029 ブラインドストラクチャー / 0:10,CAJcRlRs2__spirits-029,テキスト,Saturday Spirits
Saturday Spirits ▸ 030 ブラインドストラクチャー / 17:20 - 17:30,CAJcRlRs2__spirits-030,テキスト,Saturday Spirits
Saturday Spirits ▸ 031 ブラインドストラクチャー / 300,CAJcRlRs2__spirits-031,テキスト,Saturday Spirits
Saturday Spirits ▸ 032 ブラインドストラクチャー / 200 - 300,CAJcRlRs2__spirits-032,テキスト,Saturday Spirits
Saturday Spirits ▸ 033 ブラインドストラクチャー / 0:10,CAJcRlRs2__spirits-033,テキスト,Saturday Spirits
Saturday Spirits ▸ 034 ブラインドストラクチャー / 17:30 - 17:40,CAJcRlRs2__spirits-034,テキスト,Saturday Spirits
Saturday Spirits ▸ 035 ブラインドストラクチャー / 400,CAJcRlRs2__spirits-035,テキスト,Saturday Spirits
Saturday Spirits ▸ 036 ブラインドストラクチャー / 200 - 400,CAJcRlRs2__spirits-036,テキスト,Saturday Spirits
Saturday Spirits ▸ 037 ブラインドストラクチャー / 0:10,CAJcRlRs2__spirits-037,テキスト,Saturday Spirits
